assay,target_gene,target_group,primer_F,primer_R,process,pathway,rep_id,timepoint,location,treatment,sample,conc,Ct,gwc,pH,block,log_conc
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,760,4,Karama,Brachiaria + Desmodium,542,83697.09797789545,22.08,0.120706575,5.93,2,4.922710400000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,759,3,Karama,Brachiaria + Desmodium,449,208456.0000177078,20.38,0.14,6.29,3,5.3190144
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,785,5,Karama,Desmodium distortum,632,200768.6968124902,20.45,0.13,6.13,1,5.302696000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,772,4,Karama,Brachiaria cv. Mulato II,531,107715.1523400592,21.61,0.119417476,6.06,1,5.032276800000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,839,5,Rubona,Napier grass,616,147848.73056204274,21.02,0.15,5.34,3,5.169817600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,762,6,Karama,Brachiaria + Desmodium,749,16147.191652970021,24.65,0.114901257,6.29,3,4.208097
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,787,1,Rubona,Desmodium distortum,211,135070.34215391197,22.72,0.11,5.31,2,5.130560000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,806,2,Karama,maize monoculture,343,307733.6585075434,21.1,0.1,6.22,3,5.488175
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,837,3,Rubona,Napier grass,416,43040.02352134003,24.97,0.16,5.34,3,4.633872500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,802,4,Rubona,Maize + Desmodium,512,16147.191652970021,24.65,0.144400786,5.44,2,4.208097
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,780,6,Rubona,Brachiaria cv. Mulato II,717,15340.135649427053,24.74,0.184021544,5.74,3,4.185829200000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,789,3,Rubona,Desmodium distortum,411,46686.6271827518,24.81,0.17,5.31,2,4.669192500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,832,4,Karama,Napier grass,544,123847.7155051177,21.35,0.11627907,6.15,3,5.092888
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,827,5,Rubona,Napier + Desmodium,627,49195.07194070065,23.07,0.12,5.26,4,4.691921600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,835,1,Rubona,Napier grass,202,300011.2220519875,21.15,0.09,5.99,1,5.477137500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,819,3,Karama,Napier + Desmodium,448,118006.84518045824,21.44,0.15,6.25,3,5.0719072
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,792,6,Rubona,Desmodium distortum,718,13533.084701238775,24.96,0.182882883,5.34,3,4.1313968
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,777,3,Rubona,Brachiaria cv. Mulato II,417,89485.46516611725,23.53,0.17,5.74,3,4.9517525000000004
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,791,5,Rubona,Desmodium distortum,611,60003.41938329195,22.7,0.13,5.31,2,4.778176
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,809,5,Karama,maize monoculture,643,24059.743886038956,23.95,0.14,6.22,3,4.381291000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,820,4,Karama,Napier + Desmodium,534,114266.78282093965,21.5,0.105731225,6.34,1,5.05792
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,776,2,Rubona,Brachiaria cv. Mulato II,317,231502.1346801967,21.66,0.13,5.74,3,5.364555000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,834,6,Karama,Napier grass,730,4430.5087642780745,26.92,0.117050691,5.99,1,3.6464536
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,775,1,Rubona,Brachiaria cv. Mulato II,217,236257.17137407203,21.62,0.06,5.74,3,5.373385000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,757,1,Karama,Brachiaria + Desmodium,235,258892.81636208805,21.44,0.11,6.09,1,5.41312
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,786,6,Karama,Desmodium distortum,732,12930.139190398202,25.04,0.12010919,6.13,1,4.1116032
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,802,4,Rubona,Maize + Desmodium,505,27551.928326327074,24.15,0.135874878,5.39,1,4.440152
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,804,6,Rubona,Maize + Desmodium,712,11086.636284213717,25.31,0.176735798,5.44,2,4.044799800000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,809,5,Karama,maize monoculture,629,98321.02558033199,21.78,0.12,5.88,1,4.9926464
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,823,1,Rubona,Napier + Desmodium,206,163018.7279592679,22.35,0.07,5.29,1,5.2122375000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,835,1,Rubona,Napier grass,216,205959.8182923965,21.89,0.07,5.34,3,5.3137825
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,792,6,Rubona,Desmodium distortum,725,7231.606725651455,26.06,0.140611354,5.22,4,3.8592348000000003
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,774,6,Karama,Brachiaria cv. Mulato II,745,24335.45104064343,23.93,0.129502573,6.15,3,4.3862394
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,772,4,Karama,Brachiaria cv. Mulato II,545,108877.76568686482,21.59,0.121272366,6.15,3,5.036939200000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,814,4,Rubona,maize monoculture,515,8197.231494800872,25.84,0.154368932,5.33,3,3.913667200000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,820,4,Karama,Napier + Desmodium,555,144708.0862302947,21.06,0.125992063,6.11,4,5.160492800000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,766,4,Rubona,Brachiaria + Desmodium,514,59044.90116821017,22.73,0.1352657,NA,2,4.771182400000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,773,5,Karama,Brachiaria cv. Mulato II,652,16804.144213274365,24.58,0.16,6.47,4,4.225416400000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,780,6,Rubona,Brachiaria cv. Mulato II,703,19487.027588401983,24.32,0.168674699,5.65,1,4.289745600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,778,4,Rubona,Brachiaria cv. Mulato II,524,123847.7155051177,21.35,0.136363636,5.35,4,5.092888
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,832,4,Karama,Napier grass,537,65384.5591667877,22.54,0.109144543,6.77,2,4.815475200000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,790,4,Rubona,Desmodium distortum,504,60003.41938329195,22.7,0.145098039,5.61,1,4.778176
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,821,5,Karama,Napier + Desmodium,634,9614.900626366263,25.56,0.13,6.34,1,3.9829448000000003
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,811,1,Rubona,maize monoculture,208,242338.54719937246,21.57,0.08,5.45,2,5.3844225
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,792,6,Rubona,Desmodium distortum,725,14909.332491185516,24.79,0.140611354,5.22,4,4.173458200000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,811,1,Rubona,maize monoculture,215,120779.99297161672,22.94,0.07,5.33,3,5.081995
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,807,3,Karama,maize monoculture,443,73976.3330723018,22.31,0.13,6.22,3,4.869092800000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,793,1,Karama,Maize + Desmodium,247,280827.7368109838,21.28,0.15,6.19,3,5.448440000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,837,3,Rubona,Napier grass,409,49371.349699820144,24.7,0.16,5.65,2,4.693475000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,769,1,Karama,Brachiaria cv. Mulato II,252,337217.41895522614,20.92,0.11,6.47,4,5.52791
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,759,3,Karama,Brachiaria + Desmodium,435,42329.97383226865,23.35,0.15,6.09,1,4.626648
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,758,2,Karama,Brachiaria + Desmodium,342,338935.84409848065,20.91,0.12,5.93,2,5.530117500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,794,2,Karama,Maize + Desmodium,354,257580.21419034796,21.45,0.14,6.25,4,5.410912500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,827,5,Rubona,Napier + Desmodium,613,55659.487098747595,22.84,0.13,5.6,2,4.7455392000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,832,4,Karama,Napier grass,530,221135.05820004086,20.27,0.127576055,5.99,1,5.344657600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,804,6,Rubona,Maize + Desmodium,705,18513.04257946483,24.41,0.152052239,5.39,1,4.2674778
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,811,1,Rubona,maize monoculture,222,194760.1049942422,22,0.08,5.05,4,5.2895
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,807,3,Karama,maize monoculture,450,122525.25075660563,21.37,0.14,6.31,4,5.0882256
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,811,1,Rubona,maize monoculture,201,428215.61508408544,20.45,0.09,5.16,1,5.631662500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,758,2,Karama,Brachiaria + Desmodium,356,110781.56599779624,23.11,0.14,5.94,4,5.0444675000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,769,1,Karama,Brachiaria cv. Mulato II,238,318880.1605387307,21.03,0.14,6.45,2,5.5036275
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,808,4,Karama,maize monoculture,536,102085.67388997319,21.71,0.118627451,5.85,2,5.0089648
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,784,4,Karama,Desmodium distortum,539,172751.72790997144,20.73,0.121807466,6.21,2,5.237422400000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,760,4,Karama,Brachiaria + Desmodium,535,78475.8448688425,22.2,0.117073171,6.09,1,4.894736000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,804,6,Rubona,Maize + Desmodium,719,12007.113059810454,25.17,0.1776028,5.39,3,4.0794386
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,821,5,Karama,Napier + Desmodium,641,12354.056977694643,25.12,0.14,6.25,2,4.0918096
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,835,1,Rubona,Napier grass,209,384861.9712774271,20.66,0.07,5.65,2,5.585305000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,821,5,Karama,Napier + Desmodium,648,17993.133408244994,24.46,0.16,6.25,3,4.2551068
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,801,3,Rubona,Maize + Desmodium,412,39276.92686074231,25.15,0.15,5.44,2,4.594137500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,824,2,Rubona,Napier + Desmodium,327,251116.35565130875,21.5,0.1,5.26,4,5.399875000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,758,2,Karama,Brachiaria + Desmodium,335,168067.02013366076,22.29,0.13,6.09,1,5.225482500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,769,1,Karama,Brachiaria cv. Mulato II,245,392767.0076522727,20.62,0.14,6.15,3,5.5941350000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,766,4,Rubona,Brachiaria + Desmodium,507,30346.84874034938,23.97,0.144288577,5.51,1,4.482113600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,835,1,Rubona,Napier grass,223,243573.47941010285,21.56,0.06,5.29,4,5.386630000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,827,5,Rubona,Napier + Desmodium,606,94188.26564493883,21.86,0.14,5.29,1,4.9739968
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,780,6,Rubona,Brachiaria cv. Mulato II,710,14245.070403594555,24.87,0.148722628,5.55,2,4.1536646
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,824,2,Rubona,Napier + Desmodium,306,256274.26699067387,21.46,0.1,5.29,1,5.408705
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,784,4,Karama,Desmodium distortum,532,116121.75743425389,21.47,0.123781676,6.13,1,5.064913600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,762,6,Karama,Brachiaria + Desmodium,756,10120.74773563013,25.47,0.117540687,5.94,4,4.005212600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,821,5,Karama,Napier + Desmodium,641,26206.19691421536,23.8,0.14,6.25,2,4.418404
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,801,3,Rubona,Maize + Desmodium,419,96575.06297206641,23.38,0.15,5.39,3,4.984865000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,820,4,Karama,Napier + Desmodium,541,179366.27954452974,20.66,0.115087041,6.25,2,5.2537408
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,771,3,Karama,Brachiaria cv. Mulato II,431,77637.86785791849,22.22,0.13,6.06,1,4.890073600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,807,3,Karama,maize monoculture,436,95717.29129290205,21.83,0.13,5.85,2,4.9809904000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,777,3,Rubona,Brachiaria cv. Mulato II,410,39678.24913687243,25.13,0.14,5.55,2,4.598552500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,776,2,Rubona,Brachiaria cv. Mulato II,310,67163.17216629384,22.49,0.11,5.55,2,4.827131200000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,810,6,Karama,maize monoculture,750,17093.81502200396,24.55,0.108156028,6.31,4,4.232839
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,771,3,Karama,Brachiaria cv. Mulato II,452,113655.06639205043,21.51,0.16,6.47,4,5.0555888
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,801,3,Rubona,Maize + Desmodium,426,40333.6197857518,23.44,0.18,5.21,4,4.6056672
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,810,6,Karama,maize monoculture,736,11938.902348477193,25.18,0.107843137,5.85,2,4.0769644000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,784,4,Karama,Desmodium distortum,546,129281.86245776438,21.27,0.106237817,5.85,3,5.1115376
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,783,3,Karama,Desmodium distortum,439,23834.695062478564,24.42,0.12,6.21,2,4.3772096000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,821,5,Karama,Napier + Desmodium,648,16708.68224631983,24.59,0.16,6.25,3,4.2229422
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,783,3,Karama,Desmodium distortum,446,46374.41028489048,23.18,0.14,5.85,3,4.6662784
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,824,2,Rubona,Napier + Desmodium,320,140675.99642598248,22.64,0.13,5.42,3,5.14822
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,822,6,Karama,Napier + Desmodium,741,20717.781572881548,24.2125,0.130314233,6.25,2,4.316343250000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,810,6,Karama,maize monoculture,729,10295.20976977599,25.44,0.101754386,5.88,1,4.0126352
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,785,5,Karama,Desmodium distortum,653,16425.53787551275,24.62,0.12,6.48,4,4.2155196
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,771,3,Karama,Brachiaria cv. Mulato II,445,52187.29657979569,22.96,0.1,6.15,3,4.7175648
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,780,6,Rubona,Brachiaria cv. Mulato II,717,5196.74252457029,26.64,0.184021544,5.74,3,3.7157312000000005
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,774,6,Karama,Brachiaria cv. Mulato II,752,31446.940575932196,23.48,0.134683099,6.47,4,4.4975784
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,839,5,Rubona,Napier grass,623,113046.6247292845,21.52,0.13,5.29,4,5.0532576
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,824,2,Rubona,Napier + Desmodium,313,116121.75743425389,21.47,0.11,5.6,2,5.064913600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,769,1,Karama,Brachiaria cv. Mulato II,231,349431.86005200347,20.85,0.14,6.06,1,5.543362500000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,801,3,Rubona,Maize + Desmodium,405,83763.53553776143,23.66,0.15,5.39,1,4.923055000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,774,6,Karama,Brachiaria cv. Mulato II,752,21468.761926376967,24.15,0.134683099,6.47,4,4.331807
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,818,2,Karama,Napier + Desmodium,355,112483.80529952593,23.08,0.12,6.11,4,5.051090000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,808,4,Karama,maize monoculture,529,54185.51432309365,22.89,0.122789784,5.88,1,4.7338832
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,785,5,Karama,Desmodium distortum,646,12354.056977694643,25.12,0.13,5.85,3,4.0918096
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,772,4,Karama,Brachiaria cv. Mulato II,552,93684.03766125737,21.87,0.133464181,6.47,4,4.971665600000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,840,6,Rubona,Napier grass,716,4717.042617241086,26.81,0.156669651,5.34,3,3.6736698000000008
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,759,3,Karama,Brachiaria + Desmodium,456,80179.03039072297,22.16,0.13,5.94,4,4.904060800000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,758,2,Karama,Brachiaria + Desmodium,349,277987.32855232595,21.3,0.12,6.29,3,5.444025000000001
12,hao_hdh,proteobacteria_AOB,haoF4,haoR2,hydroxylamine_oxidation,nitrification,771,3,Karama,Brachiaria cv. Mulato II,438,41653.77818576751,23.38,0.15,6.45,2,4.619654400000001
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,919,1,Rubona,Napier grass,223,475752.9610685451,18.85,0.06,5.29,4,5.677381499999999
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,874,4,Rubona,Desmodium distortum,511,14605.781520761991,24.42,0.131868132,5.31,2,4.1645248
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,894,6,Karama,maize monoculture,729,24995.855191256764,23.45,0.101754386,5.88,1,4.397868
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,915,3,Karama,Napier grass,444,117536.43121556989,20.25,0.13,6.15,3,5.070172499999999
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,913,1,Karama,Napier grass,251,928028.2569920617,17.48,0.15,6.49,4,5.9675612000000005
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,884,2,Rubona,Maize + Desmodium,319,259858.60338750362,20.09,0.12,5.39,3,5.4147371
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,884,2,Rubona,Maize + Desmodium,305,320490.6766220889,19.66,0.12,5.39,1,5.5058154
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,901,1,Karama,Napier + Desmodium,248,672615.0800764752,18.14,0.13,6.25,3,5.8277666
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,915,3,Karama,Napier grass,451,104922.95177400598,20.45,0.14,6.49,4,5.020870499999999
14,nxrB,proteobacteria_Nitrobacter,NxrB1F,NxrB1R,nitrite_oxidation,nitrification,884,2,Rubona,Maize + Desmodium,312,92605.82391186741,20.67,0.11,5.44,2,4.966638299999999
